817,3,18,18,5,1,131,0,7,0
0,976,1,12,2,0,8,0,1,0
14,1,759,6,82,0,137,0,1,0
20,14,9,864,28,0,62,0,3,0
1,0,39,34,813,0,112,0,1,0
0,0,0,0,0,957,0,35,0,8
112,2,59,17,88,0,719,0,3,0
0,0,0,0,0,9,0,967,0,24
1,1,8,6,4,2,15,5,958,0
0,0,0,0,0,6,3,47,0,944
