833,3,15,16,5,1,121,0,6,0
1,977,0,11,1,0,10,0,0,0
12,0,770,7,73,0,136,0,2,0
20,14,9,858,29,0,66,0,4,0
1,0,40,39,803,0,115,0,2,0
0,0,0,0,0,960,0,33,0,7
117,2,66,17,91,0,703,0,4,0
0,0,0,0,0,9,0,967,0,24
2,1,8,3,4,2,14,4,962,0
0,0,0,1,0,6,1,48,0,944
