972,0,4,0,0,0,2,1,1,0
0,1111,4,5,4,0,4,3,4,0
1,0,1022,2,1,0,0,4,2,0
0,0,1,1003,0,5,0,0,1,0
0,0,0,0,967,0,1,0,5,9
2,0,0,8,0,875,1,1,5,0
2,1,2,1,1,1,945,0,5,0
1,1,12,3,1,0,0,1004,2,4
0,0,0,1,1,0,0,0,971,1
4,0,2,5,5,2,2,3,8,978
