972,0,4,0,0,0,2,1,1,0
0,1115,4,3,4,0,2,4,3,0
1,0,1019,2,1,0,0,5,3,1
0,1,1,1001,0,5,0,1,1,0
0,0,0,0,967,0,1,0,5,9
2,0,0,7,0,876,1,1,5,0
2,1,1,1,1,1,945,0,6,0
1,1,12,3,2,0,0,999,3,7
0,0,0,1,0,0,0,0,972,1
3,0,2,3,6,2,2,2,9,980
